"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Theophylline|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Theophylline|Fraction excreted to urine"
11,2400,0.1058631,0.09698699
11,2460,0.09077042,0.09703548
11,2520,0.07780758,0.09707704
11,2580,0.06667884,0.09711266
11,2640,0.05712848,0.09714319
11,2700,0.04893558,0.09716933
11,2760,0.04190951,0.09719173
11,2820,0.0358859,0.09721091
11,2880,0.03072312,0.09722732
11,2940,0.02629925,0.09724138
11,3000,0.0225094,0.09725341
11,3060,0.01926337,0.0972637
11,3120,0.01648363,0.09727252
11,3180,0.01410362,0.09728006
11,3240,0.01206616,0.0972865
11,3300,0.0103222,0.09729202
11,3360,0.008829649,0.09729674
11,3420,0.007552406,0.09730078
11,3480,0.006459529,0.09730422
11,3540,0.005524493,0.09730718
11,3600,0.004724571,0.09730971
11,3660,0.004040292,0.09731187
11,3720,0.003454979,0.09731372
11,3780,0.00295435,0.0973153
11,3840,0.002526178,0.09731665
11,3900,0.002159996,0.0973178
11,3960,0.001846843,0.09731878
11,4020,0.001579052,0.09731963
11,4080,0.00135006,0.09732035
11,4140,0.001154253,0.09732097
11,4200,0.0009868287,0.0973215
11,4260,0.0008436767,0.09732195
11,4320,0.0007212797,0.09732233
12,0,0,0
12,60,17.66724,0.006302598
12,120,17.09932,0.01307668
12,180,16.79072,0.01965491
12,240,16.60589,0.02615697
12,300,16.30331,0.032561
12,360,15.85788,0.03880613
12,420,15.29109,0.04484233
12,480,14.62805,0.05062917
12,540,13.89422,0.05613626
12,600,13.11345,0.06134275
12,660,12.30695,0.06623637
12,720,11.49274,0.07081228
12,780,10.68562,0.07507176
12,840,9.897285,0.07902099
12,900,9.13658,0.08266989
12,960,8.409904,0.08603115
12,1020,7.721557,0.08911934
12,1080,7.07412,0.09195021
12,1140,6.468792,0.09454012
12,1200,5.90569,0.09690558
12,1260,5.384112,0.09906292
12,1320,4.902753,0.101028
12,1380,4.459884,0.102816
12,1440,4.053496,0.1044415
12,1500,3.681417,0.1059181
12,1560,3.341393,0.1072585
12,1620,3.031163,0.1084746
12,1680,2.748498,0.1095774
12,1740,2.491248,0.1105772
12,1800,2.257353,0.1114831
12,1860,2.044868,0.1123038
12,1920,1.851966,0.1130471
12,1980,1.676944,0.1137203
12,2040,1.518222,0.1143297
12,2100,1.374341,0.1148814
12,2160,1.243958,0.1153808
12,2220,1.125841,0.1158327
12,2280,1.018861,0.1162418
12,2340,0.9219882,0.1166119
12,2400,0.8342817,0.1169468
12,2460,0.7548852,0.1172499
12,2520,0.6830198,0.1175241
12,2580,0.6179774,0.1177722
12,2640,0.5591148,0.1179967
12,2700,0.5058485,0.1181998
12,2760,0.4576489,0.1183835
12,2820,0.4140362,0.1185498
12,2880,0.3745753,0.1187001
12,2940,0.3388721,0.1188362
12,3000,0.3065695,0.1189593
12,3060,0.2773443,0.1190706
12,3120,0.2509039,0.1191714
12,3180,0.2269831,0.1192625
12,3240,0.2053421,0.1193449
12,3300,0.1857638,0.1194195
12,3360,0.1680518,0.119487
12,3420,0.1520283,0.119548
12,3480,0.1375324,0.1196033
12,3540,0.1244185,0.1196532
12,3600,0.1125549,0.1196984
12,3660,0.1018224,0.1197393
12,3720,0.09211323,0.1197763
12,3780,0.08332982,0.1198097
12,3840,0.07538391,0.11984
12,3900,0.06819564,0.1198674
12,3960,0.0616928,0.1198921
12,4020,0.05581003,0.1199145
12,4080,0.05048821,0.1199348
12,4140,0.04567384,0.1199531
12,4200,0.04131855,0.1199697
12,4260,0.03737856,0.1199847
12,4320,0.03381427,0.1199983
13,0,0,0
13,60,27.12003,0.01768081
13,120,23.89174,0.03563821
13,180,20.69387,0.05108316
13,240,17.91089,0.06444601
13,300,15.50711,0.0760141
13,360,13.42917,0.08603154
13,420,11.63086,0.09470741
13,480,10.07329,0.1022215
13,540,8.723518,0.108729
13,600,7.553498,0.114364
13,660,6.539189,0.1192425
13,720,5.659906,0.1234654
13,780,4.897779,0.1271198
13,840,4.237337,0.1302816
13,900,3.665157,0.1330167
13,960,3.16958,0.1353821
13,1020,2.740475,0.1374274
13,1080,2.369032,0.1391955
13,1140,2.047593,0.1407238
13,1200,1.7695,0.1420446
13,1260,1.528967,0.1431859
13,1320,1.320969,0.1441719
13,1380,1.141142,0.1450238
13,1440,0.985702,0.1457596
13,1500,0.8513629,0.1463952
13,1560,0.7352784,0.1469441
13,1620,0.6349814,0.1474182
13,1680,0.548335,0.1478275
13,1740,0.473489,0.148181
13,1800,0.4088422,0.1484863
13,1860,0.3530092,0.1487498
13,1920,0.3047915,0.1489774
13,1980,0.263153,0.1491739
13,2040,0.2271977,0.1493435
13,2100,0.1961513,0.1494899
13,2160,0.1693446,0.1496164
13,2220,0.1461993,0.1497255
13,2280,0.126216,0.1498198
13,2340,0.108963,0.1499011
13,2400,0.09406759,0.1499714
13,2460,0.08120781,0.150032
13,2520,0.07010565,0.1500843
13,2580,0.06052099,0.1501295
13,2640,0.05224649,0.1501685
13,2700,0.04510313,0.1502022
13,2760,0.03893633,0.1502313
13,2820,0.03361262,0.1502564
13,2880,0.02901675,0.150278
13,2940,0.02504922,0.1502967
13,3000,0.02162415,0.1503129
13,3060,0.01866738,0.1503268
13,3120,0.01611489,0.1503388
13,3180,0.0139114,0.1503492
13,3240,0.01200919,0.1503582
13,3300,0.01036709,0.1503659
13,3360,0.008949512,0.1503726
13,3420,0.00772577,0.1503784
13,3480,0.006669358,0.1503834
13,3540,0.005757397,0.1503877
13,3600,0.004970137,0.1503914
13,3660,0.004290531,0.1503946
13,3720,0.003703857,0.1503973
13,3780,0.003197402,0.1503997
13,3840,0.002760194,0.1504018
13,3900,0.002382769,0.1504036
13,3960,0.002056953,0.1504051
13,4020,0.001775689,0.1504064
13,4080,0.001532884,0.1504076
13,4140,0.00132328,0.1504086
13,4200,0.001142336,0.1504094
13,4260,0.0009861347,0.1504102
13,4320,0.0008512922,0.1504108
14,0,0,0
14,60,31.29197,0.01464025
14,120,29.25719,0.03309272
14,180,25.753,0.04914492
14,240,22.65703,0.06325273
14,300,19.9647,0.07567795
14,360,17.61767,0.08663806
14,420,15.56546,0.09631824
14,480,13.76613,0.1048771
14,540,12.1847,0.112451
14,600,10.79185,0.119158
14,660,9.562841,0.1251004
14,720,8.476697,0.1303674
14,780,7.515538,0.135037
14,840,6.664052,0.1391775
14,900,5.90906,0.1428489
14,960,5.239171,0.1461042
14,1020,4.644492,0.1489902
14,1080,4.116399,0.1515482
14,1140,3.647344,0.1538149
14,1200,3.230698,0.1558229
14,1260,2.860622,0.1576011
14,1320,2.531956,0.1591751
14,1380,2.240132,0.1605679
14,1440,1.981095,0.1617998
14,1500,1.751243,0.162889
14,1560,1.547368,0.1638514
14,1620,1.366613,0.1647016
14,1680,1.20643,0.1654522
14,1740,1.064547,0.1661146
14,1800,0.938935,0.1666989
14,1860,0.8277851,0.1672141
14,1920,0.7294826,0.1676682
14,1980,0.6425869,0.1680683
14,2040,0.5658137,0.1684206
14,2100,0.4980178,0.1687307
14,2160,0.4381791,0.1690036
14,2220,0.3853892,0.1692436
14,2280,0.3388397,0.1694547
14,2340,0.2978118,0.1696402
14,2400,0.2616665,0.1698032
14,2460,0.2298366,0.1699464
14,2520,0.2018183,0.1700722
14,2580,0.1771651,0.1701826
14,2640,0.1554811,0.1702795
14,2700,0.1364156,0.1703645
14,2760,0.1196585,0.1704391
14,2820,0.1049351,0.1705045
14,2880,0.09200272,0.1705619
14,2940,0.08064702,0.1706122
14,3000,0.07067867,0.1706562
14,3060,0.0619306,0.1706948
14,3120,0.05425544,0.1707287
14,3180,0.04752331,0.1707583
14,3240,0.04161973,0.1707843
14,3300,0.03644391,0.170807
14,3360,0.0319071,0.1708269
14,3420,0.02793123,0.1708443
14,3480,0.02444758,0.1708596
14,3540,0.02139579,0.1708729
14,3600,0.01872277,0.1708846
14,3660,0.0163819,0.1708948
14,3720,0.01433222,0.1709038
14,3780,0.01253776,0.1709116
14,3840,0.01096696,0.1709184
14,3900,0.009592124,0.1709244
14,3960,0.008388952,0.1709296
14,4020,0.007336131,0.1709342
14,4080,0.006414971,0.1709382
14,4140,0.00560909,0.1709417
14,4200,0.004904131,0.1709448
14,4260,0.004287511,0.1709474
14,4320,0.003748206,0.1709498
15,0,0,0
15,60,33.36311,0.01588889
15,120,28.30018,0.03158594
15,180,23.77559,0.04467488
15,240,19.98109,0.05567042
15,300,16.80474,0.06491606
15,360,14.1417,0.07269538
15,420,11.90576,0.07924404
15,480,10.02623,0.08475851
15,540,8.444881,0.08940304
15,600,7.113522,0.0933153
15,660,5.992104,0.09661082
15,720,5.047231,0.09938674
15,780,4.250967,0.1017248
15,840,3.57989,0.1036938
15,900,3.014323,0.1053519
15,960,2.537711,0.1067478
15,1020,2.13611,0.1079229
15,1080,1.797766,0.1089119
15,1140,1.512765,0.1097441
15,1200,1.272743,0.1104443
15,1260,1.070639,0.1110334
15,1320,0.9004965,0.1115289
15,1380,0.7572892,0.1119456
15,1440,0.6367751,0.112296
15,1500,0.5353763,0.1125906
15,1560,0.450075,0.1128383
15,1620,0.3783272,0.1130465
15,1680,0.3179881,0.1132215
15,1740,0.2672504,0.1133685
15,1800,0.2245917,0.1134921
15,1860,0.1887296,0.113596
15,1920,0.1585844,0.1136833
15,1980,0.1332469,0.1137566
15,2040,0.1119523,0.1138182
15,2100,0.0940569,0.11387
15,2160,0.079019,0.1139135
15,2220,0.06638313,0.11395
15,2280,0.0557662,0.1139807
15,2340,0.04684605,0.1140065
15,2400,0.03935182,0.1140282
15,2460,0.0330558,0.1140464
15,2520,0.02776659,0.1140617
15,2580,0.02332333,0.1140745
15,2640,0.01959081,0.1140853
15,2700,0.01645541,0.1140943
15,2760,0.01382167,0.1141019
15,2820,0.01160935,0.1141083
15,2880,0.009751065,0.1141137
15,2940,0.008190168,0.1141182
15,3000,0.006879087,0.114122
15,3060,0.005777852,0.1141252
15,3120,0.004852883,0.1141278
15,3180,0.004075974,0.1141301
15,3240,0.003423429,0.114132
15,3300,0.002875345,0.1141336
15,3360,0.002415,0.1141349
15,3420,0.002028353,0.114136
15,3480,0.001703607,0.1141369
15,3540,0.001430858,0.1141377
15,3600,0.001201778,0.1141384
15,3660,0.00100937,0.1141389
15,3720,0.0008477639,0.1141394
15,3780,0.0007120306,0.1141398
15,3840,0.0005980298,0.1141401
15,3900,0.0005022812,0.1141404
15,3960,0.0004218619,0.1141406
15,4020,0.0003543178,0.1141408
15,4080,0.000297588,0.114141
15,4140,0.0002499414,0.1141411
15,4200,0.0002099234,0.1141412
15,4260,0.0001763124,0.1141413
15,4320,0.0001480829,0.1141414
16,0,0,0
16,60,25.92785,0.01138876
16,120,22.46811,0.02193618
16,180,19.37085,0.03098604
16,240,16.70807,0.03879008
16,300,14.41806,0.04552367
16,360,12.44653,0.05133596
16,420,10.74774,0.05635456
16,480,9.282992,0.06068894
16,540,8.019363,0.06443314
16,600,6.92878,0.06766801
16,660,5.987227,0.07046322
16,720,5.174119,0.07287875
16,780,4.471781,0.07496636
16,840,3.865019,0.07677068
16,900,3.340751,0.07833023
16,960,2.887712,0.07967827
16,1020,2.496189,0.08084354
16,1080,2.157805,0.08185083
16,1140,1.86533,0.0827216
16,1200,1.612524,0.08347434
16,1260,1.393999,0.08412507
16,1320,1.2051,0.08468762
16,1380,1.041807,0.08517394
16,1440,0.9006467,0.08559437
16,1500,0.778617,0.08595783
16,1560,0.6731241,0.08627205
16,1620,0.581926,0.08654369
16,1680,0.5030854,0.08677854
16,1740,0.4349272,0.08698156
16,1800,0.3760037,0.08715709
16,1860,0.3250635,0.08730882
16,1920,0.2810249,0.08744001
16,1980,0.2429527,0.08755342
16,2040,0.2100389,0.08765146
16,2100,0.1815844,0.08773623
16,2160,0.1569848,0.0878095
16,2220,0.1357177,0.08787286
16,2280,0.1173316,0.08792762
16,2340,0.1014364,0.08797498
16,2400,0.08769461,0.08801591
16,2460,0.07581447,0.0880513
16,2520,0.06554373,0.0880819
16,2580,0.05666438,0.08810835
16,2640,0.04898795,0.08813122
16,2700,0.04235147,0.08815099
16,2760,0.03661405,0.08816808
16,2820,0.03165388,0.08818285
16,2880,0.02736567,0.08819563
16,2940,0.0236584,0.08820667
16,3000,0.02045335,0.08821622
16,3060,0.01768251,0.08822447
16,3120,0.01528703,0.08823161
16,3180,0.01321607,0.08823778
16,3240,0.01142567,0.08824311
16,3300,0.009877812,0.08824772
16,3360,0.00853965,0.08825171
16,3420,0.007382769,0.08825515
16,3480,0.006382613,0.08825813
16,3540,0.00551795,0.08826071
16,3600,0.004770425,0.08826294
16,3660,0.004124168,0.08826486
16,3720,0.00356546,0.08826653
16,3780,0.003082441,0.08826797
16,3840,0.002664858,0.08826921
16,3900,0.002303845,0.08827028
16,3960,0.00199174,0.08827122
16,4020,0.001721916,0.08827202
16,4080,0.001488645,0.08827271
16,4140,0.001286976,0.08827332
16,4200,0.001112627,0.08827383
16,4260,0.0009618978,0.08827429
16,4320,0.0008315879,0.08827467
17,0,0,0
17,60,29.76226,0.004712919
17,120,28.40312,0.01037523
17,180,26.31206,0.0155617
17,240,24.34717,0.02035869
17,300,22.53585,0.02479822
17,360,20.86626,0.02890847
17,420,19.32562,0.03271498
17,480,17.90258,0.036241
17,540,16.58712,0.0395078
17,600,15.37035,0.04253484
17,660,14.24431,0.04534005
17,720,13.20184,0.04793991
17,780,12.23643,0.05034961
17,840,11.34219,0.05258318
17,900,10.5137,0.05465358
17,960,9.746017,0.05657278
17,1020,9.034601,0.05835189
17,1080,8.375267,0.06000115
17,1140,7.76416,0.06153006
17,1200,7.197721,0.06294743
17,1260,6.672663,0.0642614
17,1320,6.185947,0.06547952
17,1380,5.734763,0.0666088
17,1440,5.316507,0.06765572
17,1500,4.928771,0.06862628
17,1560,4.569324,0.06952606
17,1620,4.236098,0.07036022
17,1680,3.927179,0.07113355
17,1740,3.640792,0.07185049
17,1800,3.375292,0.07251514
17,1860,3.129156,0.07313132
17,1920,2.900969,0.07370257
17,1980,2.689424,0.07423217
17,2040,2.493306,0.07472314
17,2100,2.31149,0.07517831
17,2160,2.142932,0.07560029
17,2220,1.986666,0.0759915
17,2280,1.841796,0.07635418
17,2340,1.70749,0.07669041
17,2400,1.582977,0.07700213
17,2460,1.467545,0.07729112
17,2520,1.36053,0.07755902
17,2580,1.261318,0.0778074
17,2640,1.169341,0.07803766
17,2700,1.084072,0.07825114
17,2760,1.00502,0.07844904
17,2820,0.9317328,0.07863252
17,2880,0.8637899,0.07880261
17,2940,0.8008013,0.0789603
17,3000,0.7424061,0.07910649
17,3060,0.688269,0.07924203
17,3120,0.6380797,0.07936767
17,3180,0.5915502,0.07948416
17,3240,0.5484138,0.07959215
17,3300,0.5084228,0.07969227
17,3360,0.4713481,0.07978509
17,3420,0.4369769,0.07987113
17,3480,0.4051121,0.07995091
17,3540,0.3755708,0.08002487
17,3600,0.3481838,0.08009343
17,3660,0.3227939,0.08015699
17,3720,0.2992554,0.08021592
17,3780,0.2774334,0.08027055
17,3840,0.2572026,0.0803212
17,3900,0.2384471,0.08036815
17,3960,0.2210593,0.08041169
17,4020,0.2049394,0.08045204
17,4080,0.189995,0.08048946
17,4140,0.1761404,0.08052414
17,4200,0.1632961,0.0805563
17,4260,0.1513883,0.08058611
17,4320,0.1403489,0.08061374
18,0,0,0
18,60,27.82978,0.012282
18,120,28.69523,0.03041682
18,180,26.63578,0.04709524
18,240,24.62291,0.06249922
18,300,22.77245,0.07674224
18,360,21.072,0.08991989
18,420,19.50567,0.1021169
18,480,18.05985,0.1134093
18,540,16.72309,0.1238655
18,600,15.48562,0.1335481
18,660,14.339,0.1425139
18,720,13.27586,0.1508153
18,780,12.28971,0.1585004
18,840,11.37475,0.1656138
18,900,10.52575,0.1721966
18,960,9.737989,0.1782872
18,1020,9.007138,0.1839211
18,1080,8.329216,0.1891312
18,1140,7.700548,0.1939485
18,1200,7.117722,0.1984014
18,1260,6.577567,0.2025167
18,1320,6.077122,0.2063191
18,1380,5.613626,0.2098317
18,1440,5.184493,0.2130759
18,1500,4.787308,0.2160718
18,1560,4.419812,0.2188378
18,1620,4.079889,0.2213912
18,1680,3.765566,0.223748
18,1740,3.474994,0.225923
18,1800,3.20645,0.22793
18,1860,2.958326,0.2297817
18,1920,2.72912,0.23149
18,1980,2.517437,0.2330659
18,2040,2.321973,0.2345194
18,2100,2.141519,0.23586
18,2160,1.974951,0.2370964
18,2220,1.821222,0.2382365
18,2280,1.679363,0.2392879
18,2340,1.548473,0.2402573
18,2400,1.427718,0.2411511
18,2460,1.316325,0.2419752
18,2520,1.213577,0.242735
18,2580,1.118812,0.2434355
18,2640,1.031416,0.2440812
18,2700,0.9508207,0.2446765
18,2760,0.8765024,0.2452253
18,2820,0.8079755,0.2457312
18,2880,0.744792,0.2461975
18,2940,0.6865377,0.2466273
18,3000,0.6328302,0.2470236
18,3060,0.5833163,0.2473888
18,3120,0.53767,0.2477254
18,3180,0.4955904,0.2480357
18,3240,0.4567998,0.2483217
18,3300,0.4210418,0.2485853
18,3360,0.3880801,0.2488283
18,3420,0.3576964,0.2490523
18,3480,0.3296897,0.2492587
18,3540,0.3038742,0.249449
18,3600,0.2800789,0.2496243
18,3660,0.2581458,0.249786
18,3720,0.2379295,0.2499349
18,3780,0.2192957,0.2500722
18,3840,0.2021206,0.2501988
18,3900,0.1862903,0.2503154
18,3960,0.1716994,0.2504229
18,4020,0.158251,0.250522
18,4080,0.1458557,0.2506133
18,4140,0.1344311,0.2506975
18,4200,0.1239012,0.2507751
18,4260,0.114196,0.2508466
18,4320,0.1052509,0.2509125
19,0,0,0
19,60,11.91086,0.004762328
19,120,14.36531,0.01265015
19,180,14.43641,0.0206346
19,240,14.27637,0.02851987
19,300,14.11017,0.0363168
19,360,13.89723,0.0440037
19,420,13.63439,0.05155385
19,480,13.31807,0.05893809
19,540,12.94918,0.06612709
19,600,12.53209,0.07309347
19,660,12.07335,0.07981319
19,720,11.58061,0.08626632
19,780,11.06191,0.09243735
19,840,10.52517,0.09831513
19,900,9.977896,0.1038928
19,960,9.42689,0.1091672
19,1020,8.878195,0.1141388
19,1080,8.337014,0.118811
19,1140,7.807716,0.1231898
19,1200,7.293864,0.1272831
19,1260,6.798274,0.1311006
19,1320,6.323074,0.1346532
19,1380,5.869789,0.1379528
19,1440,5.439412,0.1410119
19,1500,5.032479,0.1438434
19,1560,4.649148,0.1464602
19,1620,4.289255,0.1488753
19,1680,3.952384,0.1511014
19,1740,3.637917,0.1531511
19,1800,3.34508,0.1550362
19,1860,3.072985,0.1567684
19,1920,2.820664,0.1583588
19,1980,2.587098,0.1598177
19,2040,2.371243,0.1611552
19,2100,2.172046,0.1623805
19,2160,1.988463,0.1635024
19,2220,1.81947,0.1645291
19,2280,1.664074,0.1654682
19,2340,1.521318,0.1663269
19,2400,1.390289,0.1671117
19,2460,1.270116,0.1678287
19,2520,1.159979,0.1684835
19,2580,1.059102,0.1690815
19,2640,0.9667604,0.1696274
19,2700,0.8822748,0.1701256
19,2760,0.8050126,0.1705802
19,2820,0.7343855,0.1709949
19,2880,0.6698477,0.1713732
19,2940,0.6108938,0.1717182
19,3000,0.557057,0.1720329
19,3060,0.5079063,0.1723197
19,3120,0.4630445,0.1725813
19,3180,0.4221063,0.1728197
19,3240,0.3847558,0.173037
19,3300,0.3506844,0.1732351
19,3360,0.3196091,0.1734157
19,3420,0.2912703,0.1735802
19,3480,0.2654303,0.1737301
19,3540,0.2418713,0.1738668
19,3600,0.2203942,0.1739913
19,3660,0.2008166,0.1741047
19,3720,0.182972,0.1742081
19,3780,0.1667082,0.1743023
19,3840,0.1518859,0.1743881
19,3900,0.1383783,0.1744662
19,3960,0.1260693,0.1745375
19,4020,0.114853,0.1746023
19,4080,0.1046329,0.1746614
19,4140,0.09532082,0.1747153
19,4200,0.08683635,0.1747644
19,4260,0.07910614,0.174809
19,4320,0.07206333,0.1748497
20,0,0,0
20,60,22.69937,0.01136746
20,120,23.91589,0.02791259
20,180,22.46869,0.04323996
20,240,20.99991,0.05754767
20,300,19.63149,0.07092053
20,360,18.35916,0.08342556
20,420,17.17376,0.09512253
20,480,16.06737,0.1060656
20,540,15.03331,0.1163044
20,600,14.06585,0.1258842
20,660,13.16005,0.1348474
20,720,12.31156,0.1432328
20,780,11.51652,0.151077
20,840,10.77145,0.1584139
20,900,10.07319,0.1652755
20,960,9.41883,0.1716916
20,1020,8.80569,0.1776903
20,1080,8.231272,0.1832979
20,1140,7.693241,0.1885391
20,1200,7.189409,0.1934372
20,1260,6.717712,0.1980142
20,1320,6.27621,0.2022904
20,1380,5.863067,0.2062853
20,1440,5.476552,0.2100169
20,1500,5.115032,0.2135023
20,1560,4.776959,0.2167574
20,1620,4.460878,0.2197971
20,1680,4.165412,0.2226356
20,1740,3.889264,0.2252859
20,1800,3.631212,0.2277604
20,1860,3.390105,0.2300707
20,1920,3.164858,0.2322275
20,1980,2.954455,0.2342409
20,2040,2.757937,0.2361204
20,2100,2.574407,0.2378748
20,2160,2.40302,0.2395125
20,2220,2.242985,0.2410411
20,2280,2.09356,0.2424679
20,2340,1.954051,0.2437996
20,2400,1.823807,0.2450425
20,2460,1.702217,0.2462026
20,2520,1.588712,0.2472854
20,2580,1.482759,0.2482959
20,2640,1.383857,0.249239
20,2700,1.29154,0.2501192
20,2760,1.205372,0.2509407
20,2820,1.124946,0.2517074
20,2880,1.049879,0.2524229
20,2940,0.9798169,0.2530907
20,3000,0.9144257,0.2537139
20,3060,0.8533953,0.2542955
20,3120,0.7964354,0.2548383
20,3180,0.7432752,0.2553449
20,3240,0.6936615,0.2558177
20,3300,0.647358,0.2562588
20,3360,0.6041442,0.2566706
20,3420,0.5638142,0.2570548
20,3480,0.5261757,0.2574134
20,3540,0.4910492,0.2577481
20,3600,0.4582672,0.2580604
20,3660,0.4276733,0.2583519
20,3720,0.3991214,0.2586239
20,3780,0.3724755,0.2588778
20,3840,0.3476083,0.2591147
20,3900,0.3244011,0.2593358
20,3960,0.3027432,0.2595421
20,4020,0.2825311,0.2597347
20,4080,0.2636683,0.2599144
20,4140,0.2460648,0.2600821
20,4200,0.2296365,0.2602386
20,4260,0.214305,0.2603846
20,4320,0.199997,0.2605209
21,0,0,0
21,60,27.09601,0.01102832
21,120,26.37124,0.02573539
21,180,23.48512,0.03868742
21,240,20.86567,0.05018419
21,300,18.55439,0.06040465
21,360,16.50904,0.06949731
21,420,14.69266,0.07758932
21,480,13.07539,0.08479095
21,540,11.63288,0.09119872
21,600,10.34484,0.09689783
21,660,9.194172,0.1019639
21,720,8.166139,0.1064644
21,780,7.247926,0.1104596
21,840,6.428236,0.1140038
21,900,5.697018,0.1171455
21,960,5.045269,0.1199283
21,1020,4.464884,0.1223915
21,1080,3.948546,0.1245703
21,1140,3.489634,0.1264962
21,1200,3.082154,0.1281975
21,1260,2.720682,0.1296995
21,1320,2.400312,0.1310248
21,1380,2.116615,0.1321937
21,1440,1.865595,0.133224
21,1500,1.643656,0.1341319
21,1560,1.447567,0.1349316
21,1620,1.274429,0.1356357
21,1680,1.121647,0.1362554
21,1740,0.9869001,0.1368007
21,1800,0.8681186,0.1372804
21,1860,0.763458,0.1377023
21,1920,0.6712769,0.1380733
21,1980,0.590117,0.1383995
21,2040,0.5186844,0.1386862
21,2100,0.4558316,0.1389381
21,2160,0.400543,0.1391595
21,2220,0.3519196,0.1393541
21,2280,0.3091669,0.139525
21,2340,0.2715833,0.1396751
21,2400,0.2385494,0.139807
21,2460,0.2095185,0.1399228
21,2520,0.1840091,0.1400245
21,2580,0.1615966,0.1401139
21,2640,0.141907,0.1401923
21,2700,0.1246112,0.1402612
21,2760,0.1094192,0.1403217
21,2820,0.09607618,0.1403748
21,2880,0.08435781,0.1404215
21,2940,0.07406682,0.1404624
21,3000,0.06502979,0.1404984
21,3060,0.05709427,0.1405299
21,3120,0.05012625,0.1405576
21,3180,0.04400796,0.140582
21,3240,0.03863595,0.1406033
21,3300,0.03391931,0.1406221
21,3360,0.02977817,0.1406385
21,3420,0.02614238,0.140653
21,3480,0.02295033,0.1406657
21,3540,0.0201479,0.1406768
21,3600,0.01768756,0.1406866
21,3660,0.01552759,0.1406952
21,3720,0.01363133,0.1407027
21,3780,0.01196659,0.1407093
21,3840,0.01050513,0.1407152
21,3900,0.009222127,0.1407202
21,3960,0.008095797,0.1407247
21,4020,0.007107015,0.1407287
